Query_id	tax
total_7633356	k__Bacteria
total_7633840	k__Bacteria
total_7634327	k__Bacteria;p__Proteobacteria
total_7634680	Unclassified
total_7634695	k__Bacteria
total_763624	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_763627	Unclassified
total_7637296	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_7637882	k__Bacteria
total_7638262	k__Bacteria
total_7638415	k__Bacteria;p__Bacteroidetes
total_7638464	k__Bacteria
total_7638560	k__Bacteria
total_7638598	k__Bacteria
total_7638690	k__Bacteria
total_7638813	k__Bacteria
total_7638888	k__Bacteria
total_7639090	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_7639214	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7640136	k__Bacteria;p__Proteobacteria
total_7640138	k__Bacteria;p__Proteobacteria
total_7640139	k__Bacteria;p__Proteobacteria
total_7640140	Unclassified
total_7640141	k__Bacteria;p__Proteobacteria
total_764021	k__Bacteria
total_7640357	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_7640454	k__Bacteria
total_7640976	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7641102	k__Bacteria
total_7641127	k__Bacteria
total_7641233	k__Bacteria
total_7641290	k__Bacteria;p__Bacteroidetes
total_7641362	Unclassified
total_7641400	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_7641494	k__Bacteria
total_764158	k__Bacteria;p__Verrucomicrobia
total_7642445	k__Bacteria;p__Proteobacteria
total_7642606	k__Bacteria
total_7642762	k__Bacteria
total_7642797	k__Bacteria;p__Bacteroidetes
total_764283	k__Bacteria
total_7643548	Unclassified
total_7643677	k__Bacteria
total_7643756	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa_kalamazoonesis
total_7644167	k__Bacteria
total_7644233	k__Bacteria
total_7644240	k__Bacteria
total_7644630	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7644801	k__Bacteria;p__Acidobacteria
total_7645349	k__Bacteria
total_7645678	k__Bacteria
total_7645907	k__Bacteria
total_7645989	k__Bacteria
total_7646043	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7646100	k__Bacteria;p__Proteobacteria
total_7646402	k__Bacteria
total_7646536	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_7647041	k__Bacteria
total_7647043	k__Bacteria
total_7647175	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7647215	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7647477	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_7647747	k__Bacteria
total_7648622	k__Bacteria
total_7648632	k__Bacteria
total_7649758	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7649924	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_764993	k__Bacteria
total_7650099	k__Bacteria
total_7650336	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter_paludis
total_7650701	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7650869	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_7651100	k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Unclassified;f__Unclassified;g__Pyrinomonas;s__Pyrinomonas_methylaliphatogenes
total_7651520	k__Bacteria
total_7651521	k__Bacteria
total_7651708	k__Bacteria
total_7652290	k__Bacteria
total_7652540	k__Bacteria;p__Bacteroidetes
total_7652746	k__Bacteria
total_7653009	k__Bacteria
total_7653233	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_765343	k__Bacteria
total_7653619	k__Bacteria
total_7653620	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria
total_7653705	k__Bacteria
total_7654145	k__Bacteria
total_7654376	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7654670	k__Bacteria
total_7654746	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_7654839	k__Bacteria;p__Proteobacteria
total_7655723	k__Bacteria
total_7655800	k__Bacteria
total_7655815	k__Bacteria
total_7655980	k__Bacteria
total_7656424	k__Bacteria
total_7657167	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter
total_7657967	k__Bacteria
total_765815	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_7658393	k__Bacteria;p__Proteobacteria
total_7658459	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_sp._URHD0057
total_7658581	k__Bacteria
total_7658787	k__Bacteria
total_7658854	k__Bacteria
total_7659025	k__Bacteria
total_7659405	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_7659428	k__Bacteria
total_7659546	k__Bacteria
total_7659911	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_76600	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_76603	k__Bacteria
total_7660380	k__Bacteria
total_7660496	k__Bacteria
total_7660885	k__Bacteria
total_766116	k__Bacteria;p__Proteobacteria
total_7661253	k__Bacteria
total_7661325	k__Bacteria
total_7661652	k__Bacteria
total_7662210	k__Bacteria
total_7662300	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7662729	k__Bacteria
total_7662741	k__Bacteria;p__Proteobacteria
total_7663246	k__Bacteria
total_7663766	k__Bacteria
total_7663773	k__Bacteria;p__Proteobacteria
total_7664122	k__Bacteria
total_7664586	k__Bacteria
total_7664893	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7665340	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7665486	k__Bacteria;p__Bacteroidetes
total_766564	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella
total_7665760	k__Bacteria
total_7667017	k__Bacteria;p__Acidobacteria
total_7667618	k__Bacteria
total_7667968	k__Bacteria
total_7669726	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_7670073	k__Bacteria
total_767140	k__Bacteria
total_767145	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7671519	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Saccharothrix;s__Saccharothrix_espanaensis
total_7671792	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7672063	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
total_7672064	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_7672431	k__Bacteria
total_7672645	k__Bacteria;p__Proteobacteria
total_7673274	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7673332	k__Bacteria
total_7673586	k__Bacteria
total_767461	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_7674972	k__Bacteria
total_7675119	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_7675279	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7675486	k__Bacteria
total_7675590	k__Bacteria
total_7676048	Unclassified
total_7677111	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
total_7677264	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_7677267	k__Bacteria
total_7677542	k__Bacteria
total_7677593	k__Bacteria
total_7677691	k__Bacteria
total_7677793	k__Bacteria
total_7678494	Unclassified
total_7678654	k__Bacteria;p__Bacteroidetes
total_7678824	k__Bacteria
total_7679329	k__Bacteria
total_7679424	k__Bacteria;p__Proteobacteria
total_7679879	k__Bacteria
total_7679894	k__Bacteria
total_7680220	k__Bacteria
total_7680513	Unclassified
total_7680708	k__Bacteria
total_7681102	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_7681254	k__Bacteria
total_7682424	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_7682427	k__Bacteria
total_76826	k__Bacteria
total_7682645	k__Bacteria
total_7683159	k__Bacteria
total_7683269	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_sp._FJAT-14578
total_7683393	k__Bacteria
total_768360	Unclassified
total_7683615	k__Bacteria
total_7683693	k__Bacteria;p__Bacteroidetes
total_7683915	Unclassified
total_7684482	k__Bacteria
total_7684858	k__Bacteria
total_7684890	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_7684974	k__Bacteria
total_7685588	k__Bacteria
total_7685986	k__Bacteria
total_7686387	k__Bacteria
total_7686391	k__Bacteria;p__Proteobacteria
total_7687315	k__Bacteria;p__Proteobacteria
total_768734	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_7687413	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7687670	k__Bacteria
total_7687849	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7688320	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7688378	Unclassified
total_7688389	k__Bacteria
total_7688390	k__Bacteria
total_7688392	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7688856	k__Bacteria
total_7689086	k__Bacteria
total_7689453	k__Bacteria
total_7689485	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7689637	k__Bacteria;p__Proteobacteria
total_768972	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_7689880	k__Bacteria
total_7689995	k__Bacteria
total_7690077	k__Bacteria
total_7690386	k__Bacteria
total_7690471	k__Bacteria
total_7690959	k__Bacteria
total_7691429	k__Bacteria
total_7692309	k__Bacteria
total_7692903	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7693111	k__Bacteria;p__Proteobacteria
total_7694015	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter;s__Edaphobacter_aggregans
total_7694816	k__Bacteria
total_7695016	k__Bacteria
total_7695527	k__Bacteria
total_7695942	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales
total_7696208	k__Bacteria;p__Proteobacteria
total_7696211	k__Bacteria
total_7696321	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_7696325	k__Bacteria
total_7696330	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae
total_769644	k__Bacteria
total_7696649	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae
total_7696758	k__Bacteria;p__Proteobacteria
total_7697384	k__Bacteria
total_7697744	k__Bacteria
total_7697759	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7697808	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_7697859	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7698	k__Bacteria
total_7698131	k__Bacteria
total_769826	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7698661	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_7699898	k__Bacteria
total_7700329	k__Bacteria
total_7701037	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7701043	k__Bacteria
total_7701062	Unclassified
total_7701081	Unclassified
total_770119	k__Bacteria
total_7701698	Unclassified
total_7702210	k__Bacteria
total_7702676	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_7702688	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_7703003	k__Bacteria
total_770309	k__Bacteria
total_770373	k__Bacteria
total_7703847	k__Bacteria
total_770390	k__Bacteria;p__Bacteroidetes
total_7705033	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_7705224	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_7705559	k__Bacteria
total_7705588	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_7705814	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_770589	k__Bacteria
total_770593	k__Bacteria
total_770599	k__Bacteria
total_7706011	k__Bacteria
total_7706350	k__Bacteria;p__Proteobacteria
total_7706481	k__Bacteria
total_7706607	k__Bacteria;p__Proteobacteria
total_7707117	k__Bacteria
total_7707726	k__Bacteria
total_770788	k__Bacteria
total_7708133	k__Bacteria
total_770851	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Mizugakiibacter;s__Mizugakiibacter_sediminis
total_770852	k__Bacteria;p__Proteobacteria
total_7708765	k__Bacteria
total_7709011	k__Bacteria;p__Proteobacteria
total_770921	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_7709827	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7709866	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_7709943	k__Bacteria
total_7710207	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7710296	k__Bacteria;p__Bacteroidetes
total_7711838	k__Bacteria
total_771184	k__Bacteria
total_771185	k__Bacteria
total_7711918	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_771192	k__Bacteria
total_7712878	k__Bacteria
total_7713184	k__Bacteria;p__Firmicutes
total_771322	k__Bacteria
total_7713754	k__Bacteria
total_7714367	Unclassified
total_7715125	k__Bacteria
total_7715158	k__Bacteria
total_7715371	k__Bacteria;p__Proteobacteria
total_7716157	k__Bacteria
total_7716171	k__Bacteria
total_771626	Unclassified
total_7716385	k__Bacteria
total_7716778	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_77168	k__Bacteria
total_7717167	k__Bacteria
total_77172	k__Bacteria
total_77176	Unclassified
total_771781	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_7717825	k__Bacteria
total_77181	k__Bacteria
total_7719016	k__Bacteria
total_7719094	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_771964	k__Bacteria;p__Bacteroidetes
total_7719796	k__Bacteria
total_7719842	k__Bacteria
total_7719932	k__Bacteria;p__Proteobacteria
total_7720095	k__Bacteria
total_772051	k__Bacteria
total_7720840	k__Bacteria;p__Proteobacteria
total_7720843	k__Bacteria
total_772088	k__Bacteria
total_7720881	k__Bacteria
total_7721080	k__Bacteria
total_7721208	k__Bacteria
total_7721478	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7721684	k__Bacteria
total_7721737	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_sp._URHD0057
total_7721822	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
total_7721919	k__Bacteria
total_7722091	k__Bacteria
total_772228	k__Bacteria
total_772233	k__Bacteria
total_7722365	k__Bacteria
total_772273	k__Bacteria
total_7723122	k__Bacteria
total_7724454	k__Bacteria
total_7725116	k__Bacteria
total_7725352	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7725924	k__Bacteria;p__Firmicutes;c__Clostridia
total_7726553	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_7726721	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_7727121	k__Bacteria
total_7727285	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales
total_77273	k__Bacteria;p__Proteobacteria
total_7727663	k__Bacteria
total_7727843	k__Bacteria
total_7727844	k__Bacteria;p__Proteobacteria
total_7728277	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_772830	k__Bacteria
total_7728402	k__Bacteria
total_7728572	k__Bacteria
total_7729316	k__Bacteria
total_7730060	k__Bacteria
total_773129	k__Bacteria
total_773195	k__Bacteria
total_7733034	k__Bacteria
total_7733447	k__Bacteria;p__Proteobacteria
total_7733529	k__Bacteria
total_7733776	k__Bacteria
total_7733878	k__Bacteria
total_7734250	k__Bacteria
total_7734585	k__Bacteria;p__Proteobacteria
total_7734856	k__Bacteria
total_7734975	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7735045	k__Bacteria
total_7735901	k__Bacteria
total_7735916	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_7736526	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas
total_7737120	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_7737383	k__Bacteria
total_7737455	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7737609	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_773856	k__Bacteria
total_7738800	k__Bacteria
total_7739000	k__Bacteria
total_7739555	k__Bacteria
total_7740038	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_7740106	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7740256	k__Bacteria
total_7740578	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_7742540	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_7742998	k__Bacteria;p__Verrucomicrobia
total_7743690	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces
total_774384	k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Unclassified;f__Unclassified;g__Pyrinomonas;s__Pyrinomonas_methylaliphatogenes
total_7744024	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__Geobacter_pickeringii
total_7744510	k__Bacteria
total_7744619	k__Bacteria
total_7744714	k__Bacteria
total_7744972	k__Bacteria;p__Bacteroidetes
total_7745169	k__Bacteria
total_7745676	k__Bacteria;p__Proteobacteria
total_774569	k__Bacteria
total_7745804	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_7745898	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_7746768	k__Bacteria
total_774691	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_774700	k__Bacteria
total_7747152	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_7747619	k__Bacteria;p__Proteobacteria
total_7747621	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
